2.015159813371240098e-08	4.324624624624624403e+02
2.025334857419923222e-08	4.327727727727727824e+02
2.035593869731383924e-08	4.330830830830831246e+02
2.045876191638055176e-08	4.333933933933933531e+02
2.056225528630970698e-08	4.337037037037036953e+02
2.066615913606398017e-08	4.340140140140140375e+02
2.077056142560587580e-08	4.343243243243243228e+02
2.087555378622463485e-08	4.346346346346346081e+02
2.098087068593568748e-08	4.349449449449449503e+02
2.108695946566533501e-08	4.352552552552552925e+02
2.119322655626511742e-08	4.355655655655655778e+02
2.130038981901629730e-08	4.358758758758758631e+02
2.140776348559689749e-08	4.361861861861862053e+02
2.151585853673543027e-08	4.364964964964964906e+02
2.162434675399311130e-08	4.368068068068067760e+02
2.173337935510810609e-08	4.371171171171171181e+02
2.184299012580859852e-08	4.374274274274274603e+02
2.195296605624727963e-08	4.377377377377377456e+02
2.206370741122560285e-08	4.380480480480480310e+02
2.217463246809345541e-08	4.383583583583583732e+02
2.228651246625405991e-08	4.386686686686686585e+02
2.239857842065619101e-08	4.389789789789789438e+02
2.251141919273137883e-08	4.392892892892892860e+02
2.262463414195283705e-08	4.395995995995996282e+02
2.273844153832254156e-08	4.399099099099099135e+02
2.285281360771767422e-08	4.402202202202201988e+02
2.296759349652007967e-08	4.405305305305305410e+02
2.308313083951268506e-08	4.408408408408408832e+02
2.319888910664405781e-08	4.411511511511511117e+02
2.331559990472725612e-08	4.414614614614614538e+02
2.343250216406737239e-08	4.417717717717717960e+02
2.355023491657845596e-08	4.420820820820820813e+02
2.366832113903268312e-08	4.423923923923923667e+02
2.378705003411082336e-08	4.427027027027027088e+02
2.390632846762229425e-08	4.430130130130130510e+02
2.402605946219648313e-08	4.433233233233233364e+02
2.414653838277761610e-08	4.436336336336336217e+02
2.426727745153509976e-08	4.439439439439439639e+02
2.438896516326774759e-08	4.442542542542542492e+02
2.451084992147091909e-08	4.445645645645645345e+02
2.463362313368926447e-08	4.448748748748748767e+02
2.475672734745404350e-08	4.451851851851852189e+02
2.488052666446631200e-08	4.454954954954955042e+02
2.500485870432443823e-08	4.458058058058057895e+02
2.512969017185058504e-08	4.461161161161161317e+02
2.525525843640324581e-08	4.464264264264264170e+02
2.538112811792131157e-08	4.467367367367367024e+02
2.550794103383906904e-08	4.470470470470470445e+02
2.563495666163917022e-08	4.473573573573573867e+02
2.576292103260808686e-08	4.476676676676676720e+02
2.589119213256982308e-08	4.479779779779779574e+02
2.602021301451402449e-08	4.482882882882882996e+02
2.614974807975790442e-08	4.485985985985985849e+02
2.627983160718813367e-08	4.489089089089088702e+02
2.641063915890404740e-08	4.492192192192192124e+02
2.654179148408932493e-08	4.495295295295295546e+02
2.667388007153646464e-08	4.498398398398398399e+02
2.680617711647597915e-08	4.501501501501501252e+02
2.693948556501090843e-08	4.504604604604604674e+02
2.707307462286480498e-08	4.507707707707708096e+02
2.720747043251069394e-08	4.510810810810810949e+02
2.734236011898810788e-08	4.513913913913913802e+02
2.747784951304668267e-08	4.517017017017017224e+02
2.761404847192620359e-08	4.520120120120120077e+02
2.775063769145726257e-08	4.523223223223222931e+02
2.788815459458685823e-08	4.526326326326326353e+02
2.802588578101707740e-08	4.529429429429429774e+02
2.816469344570540743e-08	4.532532532532532628e+02
2.830375370995527660e-08	4.535635635635635481e+02
2.844368002984474634e-08	4.538738738738738903e+02
2.858407811021217974e-08	4.541841841841841756e+02
2.872512939739529661e-08	4.544944944944944609e+02
2.886687406024758664e-08	4.548048048048048031e+02
2.900905664457513208e-08	4.551151151151151453e+02
2.915215668434886657e-08	4.554254254254254306e+02
2.929547691342969424e-08	4.557357357357357159e+02
